current_date,sale_id,product_id,name,price
 14-02-2025,585,P007,Laptop Stand,40
 14-02-2025,586,P001,Wireless Headphones,100
 14-02-2025,587,P007,Laptop Stand,40
 14-02-2025,588,P004,USB Flash Drive,20
 14-02-2025,589,P006,Wireless Mouse,30
 14-02-2025,590,P006,Wireless Mouse,30
 14-02-2025,591,P003,Bluetooth Speaker,50
 14-02-2025,592,P006,Wireless Mouse,30
 14-02-2025,593,P001,Wireless Headphones,100
 14-02-2025,594,P001,Wireless Headphones,100
 14-02-2025,595,P006,Wireless Mouse,30
 14-02-2025,596,P010,External Hard Drive,100
 14-02-2025,597,P006,Wireless Mouse,30
 14-02-2025,598,P008,HDMI Cable,15
 14-02-2025,599,P008,HDMI Cable,15
 14-02-2025,600,P006,Wireless Mouse,30
 14-02-2025,601,P005,Mobile Phone Case,15
 14-02-2025,602,P002,Laptop Backpack,60
 14-02-2025,603,P004,USB Flash Drive,20
 14-02-2025,604,P009,Smartphone,600
 14-02-2025,605,P010,External Hard Drive,100
 14-02-2025,606,P010,External Hard Drive,100
 14-02-2025,607,P002,Laptop Backpack,60
 14-02-2025,608,P001,Wireless Headphones,100
 14-02-2025,609,P001,Wireless Headphones,100
 14-02-2025,610,P006,Wireless Mouse,30
 14-02-2025,611,P001,Wireless Headphones,100
 14-02-2025,612,P007,Laptop Stand,40
 14-02-2025,613,P003,Bluetooth Speaker,50
 14-02-2025,614,P001,Wireless Headphones,100
 14-02-2025,615,P010,External Hard Drive,100
 14-02-2025,616,P010,External Hard Drive,100
 14-02-2025,617,P001,Wireless Headphones,100
 14-02-2025,618,P004,USB Flash Drive,20
 14-02-2025,619,P006,Wireless Mouse,30
 14-02-2025,620,P008,HDMI Cable,15
 14-02-2025,621,P001,Wireless Headphones,100
 14-02-2025,622,P010,External Hard Drive,100
 14-02-2025,623,P009,Smartphone,600
 14-02-2025,624,P004,USB Flash Drive,20
 14-02-2025,625,P003,Bluetooth Speaker,50
 14-02-2025,626,P002,Laptop Backpack,60
 14-02-2025,627,P003,Bluetooth Speaker,50
 14-02-2025,628,P010,External Hard Drive,100
 14-02-2025,629,P004,USB Flash Drive,20
 14-02-2025,630,P002,Laptop Backpack,60
 14-02-2025,631,P003,Bluetooth Speaker,50
 14-02-2025,632,P009,Smartphone,600
 14-02-2025,633,P010,External Hard Drive,100
 14-02-2025,634,P006,Wireless Mouse,30
 14-02-2025,635,P008,HDMI Cable,15
 14-02-2025,636,P003,Bluetooth Speaker,50
 14-02-2025,637,P002,Laptop Backpack,60
 14-02-2025,638,P004,USB Flash Drive,20
 14-02-2025,639,P002,Laptop Backpack,60
 14-02-2025,640,P001,Wireless Headphones,100
 14-02-2025,641,P007,Laptop Stand,40
 14-02-2025,642,P006,Wireless Mouse,30
 14-02-2025,643,P002,Laptop Backpack,60
 14-02-2025,644,P008,HDMI Cable,15
 14-02-2025,645,P008,HDMI Cable,15
 14-02-2025,646,P008,HDMI Cable,15
 14-02-2025,647,P008,HDMI Cable,15
 14-02-2025,648,P008,HDMI Cable,15
 14-02-2025,649,P002,Laptop Backpack,60
 14-02-2025,650,P010,External Hard Drive,100
 14-02-2025,651,P004,USB Flash Drive,20
 14-02-2025,652,P002,Laptop Backpack,60
 14-02-2025,653,P010,External Hard Drive,100
 14-02-2025,654,P006,Wireless Mouse,30
 14-02-2025,655,P001,Wireless Headphones,100
 14-02-2025,656,P010,External Hard Drive,100
 14-02-2025,657,P009,Smartphone,600
 14-02-2025,658,P001,Wireless Headphones,100
 14-02-2025,659,P010,External Hard Drive,100
 14-02-2025,660,P004,USB Flash Drive,20
 14-02-2025,661,P006,Wireless Mouse,30
 14-02-2025,662,P004,USB Flash Drive,20
 14-02-2025,663,P004,USB Flash Drive,20
 14-02-2025,664,P001,Wireless Headphones,100
 14-02-2025,665,P004,USB Flash Drive,20
 14-02-2025,666,P004,USB Flash Drive,20
 14-02-2025,667,P004,USB Flash Drive,20
 14-02-2025,668,P004,USB Flash Drive,20
 14-02-2025,669,P005,Mobile Phone Case,15
 14-02-2025,670,P003,Bluetooth Speaker,50
 14-02-2025,671,P007,Laptop Stand,40
 14-02-2025,672,P001,Wireless Headphones,100
 14-02-2025,673,P004,USB Flash Drive,20
 14-02-2025,674,P006,Wireless Mouse,30
 14-02-2025,675,P010,External Hard Drive,100
 14-02-2025,676,P003,Bluetooth Speaker,50
 14-02-2025,677,P001,Wireless Headphones,100
 14-02-2025,678,P008,HDMI Cable,15
 14-02-2025,679,P008,HDMI Cable,15
 14-02-2025,680,P001,Wireless Headphones,100
 14-02-2025,681,P008,HDMI Cable,15
 14-02-2025,682,P007,Laptop Stand,40
 14-02-2025,683,P002,Laptop Backpack,60
 14-02-2025,684,P010,External Hard Drive,100
 14-02-2025,685,P001,Wireless Headphones,100
 14-02-2025,686,P006,Wireless Mouse,30
 14-02-2025,687,P010,External Hard Drive,100
 14-02-2025,688,P005,Mobile Phone Case,15
 14-02-2025,689,P004,USB Flash Drive,20
 14-02-2025,690,P002,Laptop Backpack,60
 14-02-2025,691,P004,USB Flash Drive,20
 14-02-2025,692,P002,Laptop Backpack,60
 14-02-2025,693,P002,Laptop Backpack,60
 14-02-2025,694,P010,External Hard Drive,100
 14-02-2025,695,P007,Laptop Stand,40
 14-02-2025,696,P008,HDMI Cable,15
 14-02-2025,697,P001,Wireless Headphones,100
 14-02-2025,698,P009,Smartphone,600
 14-02-2025,699,P001,Wireless Headphones,100
 14-02-2025,700,P008,HDMI Cable,15
 14-02-2025,701,P006,Wireless Mouse,30
 14-02-2025,702,P004,USB Flash Drive,20
 14-02-2025,703,P001,Wireless Headphones,100
 14-02-2025,704,P001,Wireless Headphones,100
 14-02-2025,705,P006,Wireless Mouse,30
 14-02-2025,706,P001,Wireless Headphones,100
 14-02-2025,707,P006,Wireless Mouse,30
 14-02-2025,708,P004,USB Flash Drive,20
 14-02-2025,709,P009,Smartphone,600
 14-02-2025,710,P004,USB Flash Drive,20
 14-02-2025,711,P001,Wireless Headphones,100
 14-02-2025,712,P010,External Hard Drive,100
 14-02-2025,713,P006,Wireless Mouse,30
 14-02-2025,714,P010,External Hard Drive,100
 14-02-2025,715,P008,HDMI Cable,15
 14-02-2025,716,P004,USB Flash Drive,20
 14-02-2025,717,P001,Wireless Headphones,100
 14-02-2025,718,P007,Laptop Stand,40
 14-02-2025,719,P001,Wireless Headphones,100
 14-02-2025,720,P004,USB Flash Drive,20
 14-02-2025,721,P009,Smartphone,600
 14-02-2025,722,P004,USB Flash Drive,20
 14-02-2025,723,P001,Wireless Headphones,100
 14-02-2025,724,P008,HDMI Cable,15
 14-02-2025,725,P001,Wireless Headphones,100
 14-02-2025,726,P008,HDMI Cable,15
 14-02-2025,727,P004,USB Flash Drive,20
 14-02-2025,728,P010,External Hard Drive,100
 14-02-2025,729,P007,Laptop Stand,40
 14-02-2025,730,P005,Mobile Phone Case,15
 14-02-2025,731,P010,External Hard Drive,100
 14-02-2025,732,P006,Wireless Mouse,30
 14-02-2025,733,P002,Laptop Backpack,60
 14-02-2025,734,P001,Wireless Headphones,100
 14-02-2025,735,P004,USB Flash Drive,20
 14-02-2025,736,P006,Wireless Mouse,30
 14-02-2025,737,P002,Laptop Backpack,60
 14-02-2025,738,P010,External Hard Drive,100
 14-02-2025,739,P008,HDMI Cable,15
 14-02-2025,740,P006,Wireless Mouse,30
 14-02-2025,741,P010,External Hard Drive,100
 14-02-2025,742,P008,HDMI Cable,15
 14-02-2025,743,P006,Wireless Mouse,30
 14-02-2025,744,P004,USB Flash Drive,20
 14-02-2025,745,P004,USB Flash Drive,20
 14-02-2025,746,P006,Wireless Mouse,30
 14-02-2025,747,P001,Wireless Headphones,100
 14-02-2025,748,P010,External Hard Drive,100
 14-02-2025,749,P005,Mobile Phone Case,15
 14-02-2025,750,P002,Laptop Backpack,60
 14-02-2025,751,P004,USB Flash Drive,20
 14-02-2025,752,P004,USB Flash Drive,20
 14-02-2025,753,P001,Wireless Headphones,100
 14-02-2025,754,P001,Wireless Headphones,100
 14-02-2025,755,P003,Bluetooth Speaker,50
 14-02-2025,756,P010,External Hard Drive,100
 14-02-2025,757,P001,Wireless Headphones,100
 14-02-2025,758,P003,Bluetooth Speaker,50
 14-02-2025,759,P005,Mobile Phone Case,15
 14-02-2025,760,P006,Wireless Mouse,30
 14-02-2025,761,P008,HDMI Cable,15
 14-02-2025,762,P008,HDMI Cable,15
 14-02-2025,763,P002,Laptop Backpack,60
 14-02-2025,764,P002,Laptop Backpack,60
 14-02-2025,765,P004,USB Flash Drive,20
 14-02-2025,766,P008,HDMI Cable,15
 14-02-2025,767,P004,USB Flash Drive,20
 14-02-2025,768,P003,Bluetooth Speaker,50
 14-02-2025,769,P002,Laptop Backpack,60
 14-02-2025,770,P005,Mobile Phone Case,15
 14-02-2025,771,P001,Wireless Headphones,100
 14-02-2025,772,P001,Wireless Headphones,100
 14-02-2025,773,P008,HDMI Cable,15
 14-02-2025,774,P006,Wireless Mouse,30
 14-02-2025,775,P008,HDMI Cable,15
 14-02-2025,776,P002,Laptop Backpack,60
 14-02-2025,777,P005,Mobile Phone Case,15
 14-02-2025,778,P008,HDMI Cable,15
 14-02-2025,779,P002,Laptop Backpack,60
 14-02-2025,780,P005,Mobile Phone Case,15
 14-02-2025,781,P007,Laptop Stand,40
 14-02-2025,782,P002,Laptop Backpack,60
 14-02-2025,783,P010,External Hard Drive,100
 14-02-2025,784,P008,HDMI Cable,15
 14-02-2025,785,P008,HDMI Cable,15
 14-02-2025,786,P001,Wireless Headphones,100
 14-02-2025,787,P006,Wireless Mouse,30
 14-02-2025,788,P006,Wireless Mouse,30
 14-02-2025,789,P010,External Hard Drive,100
 14-02-2025,790,P001,Wireless Headphones,100
 14-02-2025,791,P003,Bluetooth Speaker,50
 14-02-2025,792,P009,Smartphone,600
 14-02-2025,793,P009,Smartphone,600
 14-02-2025,794,P009,Smartphone,600
 14-02-2025,795,P001,Wireless Headphones,100
 14-02-2025,796,P004,USB Flash Drive,20
 14-02-2025,797,P008,HDMI Cable,15
 14-02-2025,798,P010,External Hard Drive,100
 14-02-2025,799,P009,Smartphone,600
 14-02-2025,800,P008,HDMI Cable,15
 14-02-2025,801,P010,External Hard Drive,100
 14-02-2025,802,P004,USB Flash Drive,20
 14-02-2025,803,P010,External Hard Drive,100
 14-02-2025,804,P002,Laptop Backpack,60
 14-02-2025,805,P005,Mobile Phone Case,15
 14-02-2025,806,P008,HDMI Cable,15
 14-02-2025,807,P009,Smartphone,600
 14-02-2025,808,P004,USB Flash Drive,20
 14-02-2025,809,P008,HDMI Cable,15
 14-02-2025,810,P004,USB Flash Drive,20
 14-02-2025,811,P006,Wireless Mouse,30
 14-02-2025,812,P002,Laptop Backpack,60
 14-02-2025,813,P008,HDMI Cable,15
 14-02-2025,814,P001,Wireless Headphones,100
 14-02-2025,815,P008,HDMI Cable,15
 14-02-2025,816,P007,Laptop Stand,40
 14-02-2025,817,P004,USB Flash Drive,20
 14-02-2025,818,P008,HDMI Cable,15
 14-02-2025,819,P001,Wireless Headphones,100
 14-02-2025,820,P006,Wireless Mouse,30
 14-02-2025,821,P003,Bluetooth Speaker,50
 14-02-2025,822,P004,USB Flash Drive,20
 14-02-2025,823,P006,Wireless Mouse,30
 14-02-2025,824,P004,USB Flash Drive,20
 14-02-2025,825,P008,HDMI Cable,15
 14-02-2025,826,P006,Wireless Mouse,30
 14-02-2025,827,P006,Wireless Mouse,30
 14-02-2025,828,P010,External Hard Drive,100
 14-02-2025,829,P004,USB Flash Drive,20
 14-02-2025,830,P006,Wireless Mouse,30
 14-02-2025,831,P006,Wireless Mouse,30
 14-02-2025,832,P006,Wireless Mouse,30
 14-02-2025,833,P002,Laptop Backpack,60
 14-02-2025,834,P009,Smartphone,600
 14-02-2025,835,P001,Wireless Headphones,100
 14-02-2025,836,P010,External Hard Drive,100
 14-02-2025,837,P005,Mobile Phone Case,15
 14-02-2025,838,P010,External Hard Drive,100
 14-02-2025,839,P001,Wireless Headphones,100
 14-02-2025,840,P001,Wireless Headphones,100
 14-02-2025,841,P007,Laptop Stand,40
 14-02-2025,842,P001,Wireless Headphones,100
 14-02-2025,843,P001,Wireless Headphones,100
 14-02-2025,844,P006,Wireless Mouse,30
 14-02-2025,845,P010,External Hard Drive,100
 14-02-2025,846,P006,Wireless Mouse,30
 14-02-2025,847,P006,Wireless Mouse,30
 14-02-2025,848,P001,Wireless Headphones,100
 14-02-2025,849,P002,Laptop Backpack,60
 14-02-2025,850,P006,Wireless Mouse,30
 14-02-2025,851,P006,Wireless Mouse,30
 14-02-2025,852,P002,Laptop Backpack,60
 14-02-2025,853,P010,External Hard Drive,100
 14-02-2025,854,P008,HDMI Cable,15
 14-02-2025,855,P001,Wireless Headphones,100
 14-02-2025,856,P002,Laptop Backpack,60
 14-02-2025,857,P010,External Hard Drive,100
 14-02-2025,858,P004,USB Flash Drive,20
 14-02-2025,859,P005,Mobile Phone Case,15
 14-02-2025,860,P001,Wireless Headphones,100
 14-02-2025,861,P004,USB Flash Drive,20
 14-02-2025,862,P008,HDMI Cable,15
 14-02-2025,863,P009,Smartphone,600
 14-02-2025,864,P009,Smartphone,600
 14-02-2025,865,P004,USB Flash Drive,20
 14-02-2025,866,P002,Laptop Backpack,60
 14-02-2025,867,P007,Laptop Stand,40
 14-02-2025,868,P008,HDMI Cable,15
 14-02-2025,869,P010,External Hard Drive,100
 14-02-2025,870,P006,Wireless Mouse,30
 14-02-2025,871,P010,External Hard Drive,100
 14-02-2025,872,P001,Wireless Headphones,100
 14-02-2025,873,P001,Wireless Headphones,100
 14-02-2025,874,P002,Laptop Backpack,60
 14-02-2025,875,P007,Laptop Stand,40
 14-02-2025,876,P002,Laptop Backpack,60
 14-02-2025,877,P006,Wireless Mouse,30
 14-02-2025,878,P006,Wireless Mouse,30
 14-02-2025,879,P005,Mobile Phone Case,15
 14-02-2025,880,P004,USB Flash Drive,20
 14-02-2025,881,P010,External Hard Drive,100
 14-02-2025,882,P007,Laptop Stand,40
 14-02-2025,883,P005,Mobile Phone Case,15
 14-02-2025,884,P002,Laptop Backpack,60
 14-02-2025,885,P010,External Hard Drive,100
 14-02-2025,886,P004,USB Flash Drive,20
 14-02-2025,887,P004,USB Flash Drive,20
 14-02-2025,888,P001,Wireless Headphones,100
 14-02-2025,889,P005,Mobile Phone Case,15
 14-02-2025,890,P004,USB Flash Drive,20
 14-02-2025,891,P004,USB Flash Drive,20
 14-02-2025,892,P010,External Hard Drive,100
 14-02-2025,893,P004,USB Flash Drive,20
 14-02-2025,894,P009,Smartphone,600
 14-02-2025,895,P005,Mobile Phone Case,15
 14-02-2025,896,P009,Smartphone,600
 14-02-2025,897,P007,Laptop Stand,40
 14-02-2025,898,P005,Mobile Phone Case,15
 14-02-2025,899,P004,USB Flash Drive,20
 14-02-2025,900,P003,Bluetooth Speaker,50
 14-02-2025,901,P001,Wireless Headphones,100
 14-02-2025,902,P003,Bluetooth Speaker,50
 14-02-2025,903,P001,Wireless Headphones,100
 14-02-2025,904,P001,Wireless Headphones,100
 14-02-2025,905,P004,USB Flash Drive,20
 14-02-2025,906,P006,Wireless Mouse,30
 14-02-2025,907,P003,Bluetooth Speaker,50
 14-02-2025,908,P002,Laptop Backpack,60
 14-02-2025,909,P001,Wireless Headphones,100
 14-02-2025,910,P003,Bluetooth Speaker,50
 14-02-2025,911,P008,HDMI Cable,15
 14-02-2025,912,P010,External Hard Drive,100
 14-02-2025,913,P004,USB Flash Drive,20
 14-02-2025,914,P008,HDMI Cable,15
 14-02-2025,915,P002,Laptop Backpack,60
 14-02-2025,916,P006,Wireless Mouse,30
 14-02-2025,917,P006,Wireless Mouse,30
 14-02-2025,918,P002,Laptop Backpack,60
 14-02-2025,919,P010,External Hard Drive,100
 14-02-2025,920,P008,HDMI Cable,15
 14-02-2025,921,P009,Smartphone,600
 14-02-2025,922,P008,HDMI Cable,15
 14-02-2025,923,P005,Mobile Phone Case,15
 14-02-2025,924,P004,USB Flash Drive,20
 14-02-2025,925,P001,Wireless Headphones,100
 14-02-2025,926,P002,Laptop Backpack,60
 14-02-2025,927,P002,Laptop Backpack,60
 14-02-2025,928,P004,USB Flash Drive,20
 14-02-2025,929,P004,USB Flash Drive,20
 14-02-2025,930,P002,Laptop Backpack,60
 14-02-2025,931,P006,Wireless Mouse,30
 14-02-2025,932,P004,USB Flash Drive,20
 14-02-2025,933,P010,External Hard Drive,100
 14-02-2025,934,P006,Wireless Mouse,30
 14-02-2025,935,P003,Bluetooth Speaker,50
 14-02-2025,936,P001,Wireless Headphones,100
 14-02-2025,937,P010,External Hard Drive,100
 14-02-2025,938,P009,Smartphone,600
 14-02-2025,939,P001,Wireless Headphones,100
 14-02-2025,940,P010,External Hard Drive,100
 14-02-2025,941,P001,Wireless Headphones,100
 14-02-2025,942,P001,Wireless Headphones,100
 14-02-2025,943,P001,Wireless Headphones,100
 14-02-2025,944,P004,USB Flash Drive,20
 14-02-2025,945,P004,USB Flash Drive,20
 14-02-2025,946,P010,External Hard Drive,100
 14-02-2025,947,P006,Wireless Mouse,30
 14-02-2025,948,P004,USB Flash Drive,20
 14-02-2025,949,P008,HDMI Cable,15
 14-02-2025,950,P003,Bluetooth Speaker,50
 14-02-2025,951,P004,USB Flash Drive,20
 14-02-2025,952,P008,HDMI Cable,15
 14-02-2025,953,P005,Mobile Phone Case,15
 14-02-2025,954,P006,Wireless Mouse,30
 14-02-2025,955,P001,Wireless Headphones,100
 14-02-2025,956,P006,Wireless Mouse,30
 14-02-2025,957,P004,USB Flash Drive,20
 14-02-2025,958,P002,Laptop Backpack,60
 14-02-2025,959,P006,Wireless Mouse,30
 14-02-2025,960,P003,Bluetooth Speaker,50
 14-02-2025,961,P003,Bluetooth Speaker,50
 14-02-2025,962,P005,Mobile Phone Case,15
 14-02-2025,963,P009,Smartphone,600
 14-02-2025,964,P007,Laptop Stand,40
 14-02-2025,965,P004,USB Flash Drive,20
 14-02-2025,966,P009,Smartphone,600
 14-02-2025,967,P003,Bluetooth Speaker,50
 14-02-2025,968,P008,HDMI Cable,15
 14-02-2025,969,P004,USB Flash Drive,20
 14-02-2025,970,P004,USB Flash Drive,20
 14-02-2025,971,P001,Wireless Headphones,100
 14-02-2025,972,P003,Bluetooth Speaker,50
 14-02-2025,973,P001,Wireless Headphones,100
 14-02-2025,974,P002,Laptop Backpack,60
 14-02-2025,975,P006,Wireless Mouse,30
 14-02-2025,976,P004,USB Flash Drive,20
 14-02-2025,977,P003,Bluetooth Speaker,50
 14-02-2025,978,P010,External Hard Drive,100
 14-02-2025,979,P010,External Hard Drive,100
 14-02-2025,980,P004,USB Flash Drive,20
 14-02-2025,981,P008,HDMI Cable,15
 14-02-2025,982,P002,Laptop Backpack,60
 14-02-2025,983,P003,Bluetooth Speaker,50
 14-02-2025,984,P010,External Hard Drive,100
 14-02-2025,985,P002,Laptop Backpack,60
 14-02-2025,986,P002,Laptop Backpack,60
 14-02-2025,987,P001,Wireless Headphones,100
 14-02-2025,988,P001,Wireless Headphones,100
 14-02-2025,989,P006,Wireless Mouse,30
 14-02-2025,990,P002,Laptop Backpack,60
 14-02-2025,991,P004,USB Flash Drive,20
 14-02-2025,992,P006,Wireless Mouse,30
 14-02-2025,993,P001,Wireless Headphones,100
 14-02-2025,994,P005,Mobile Phone Case,15
 14-02-2025,995,P006,Wireless Mouse,30
 14-02-2025,996,P006,Wireless Mouse,30
 14-02-2025,997,P004,USB Flash Drive,20
 14-02-2025,998,P001,Wireless Headphones,100
 14-02-2025,999,P006,Wireless Mouse,30
 14-02-2025,1000,P001,Wireless Headphones,100
